N,P,Avg_Return,X_1_1,Y_1_1,X_1_2,Y_1_2,X_1_3,Y_1_3,X_1_4,Y_1_4,X_1_5,Y_1_5,X_1_6,Y_1_6,X_1_7,Y_1_7,X_1_8,Y_1_8,X_1_9,Y_1_9,X_1_10,Y_1_10,X_1_11,Y_1_11,X_1_12,Y_1_12,X_1_13,Y_1_13,X_1_14,Y_1_14,X_1_15,Y_1_15,X_1_16,Y_1_16,X_1_17,Y_1_17,X_1_18,Y_1_18,X_1_19,Y_1_19,X_1_20,Y_1_20,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_23,Y_1_23,X_1_24,Y_1_24,X_1_25,Y_1_25,X_1_26,Y_1_26,X_1_27,Y_1_27,X_1_28,Y_1_28,X_1_29,Y_1_29,X_1_30,Y_1_30,X_1_31,Y_1_31,X_1_32,Y_1_32,X_1_33,Y_1_33,X_1_34,Y_1_34,X_1_35,Y_1_35,X_1_36,Y_1_36,X_1_37,Y_1_37,X_1_38,Y_1_38,X_1_39,Y_1_39,X_1_40,Y_1_40,X_1_41,Y_1_41,X_1_42,Y_1_42,X_1_43,Y_1_43,X_1_44,Y_1_44,X_1_45,Y_1_45,X_1_46,Y_1_46,X_1_47,Y_1_47,X_1_48,Y_1_48,X_1_49,Y_1_49,X_1_50,Y_1_50,X_1_51,Y_1_51,X_1_52,Y_1_52,X_1_37,Y_1_37,X_1_1,Y_1_1,X_1_25,Y_1_25,X_1_14,Y_1_14,X_1_8,Y_1_8,X_1_27,Y_1_27,X_1_34,Y_1_34,X_1_25,Y_1_25,X_1_44,Y_1_44,X_1_33,Y_1_33,X_1_6,Y_1_6,X_1_35,Y_1_35,X_1_17,Y_1_17,X_1_5,Y_1_5,X_1_4,Y_1_4,X_1_10,Y_1_10,X_1_33,Y_1_33,X_1_8,Y_1_8,X_1_38,Y_1_38,X_1_34,Y_1_34,X_1_38,Y_1_38,X_1_52,Y_1_52,X_1_21,Y_1_21,X_1_26,Y_1_26,X_1_44,Y_1_44,X_1_38,Y_1_38,X_1_50,Y_1_50,X_1_44,Y_1_44,X_1_8,Y_1_8,X_1_32,Y_1_32,X_1_38,Y_1_38,X_1_38,Y_1_38,X_1_46,Y_1_46,X_1_35,Y_1_35,X_1_18,Y_1_18,X_1_8,Y_1_8,X_1_48,Y_1_48,X_1_24,Y_1_24,X_1_38,Y_1_38,X_1_15,Y_1_15,X_1_6,Y_1_6,X_1_1,Y_1_1,X_1_20,Y_1_20,X_1_36,Y_1_36,X_1_15,Y_1_15,X_1_12,Y_1_12
54,59.80213647,0.008634279551,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
54,59.28259665,-0.008687646555,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
54,59.96357632,0.01148700816,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
54,60.16057438,0.003285295436,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
54,58.5737376,-0.02637668929,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
54,58.42678616,-0.002508828104,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
54,58.27967717,-0.002517834722,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,59.17850947,0.01542273981,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,57.53254891,-0.02781348457,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,58.05376886,0.009059566494,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,57.60671376,-0.007700707579,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,59.22212139,0.02804200278,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,60.29434849,0.01810517885,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,64.89029704,0.07622519628,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,73.24364117,0.1287302495,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,88.10796645,0.20294356,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,115.3808678,0.3095395615,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,125.6405917,0.08892049527,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,135.3071632,0.0769382845,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,125.6624763,-0.07127994367,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,127.6707077,0.01598115401,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,117.5852444,-0.07899590647,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,129.3336209,0.09991369744,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,122.7518101,-0.05089017639,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
53,128.2567256,0.04484590094,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,6,NA,NA,0,4,1,5,4,6,3,6,NA,NA,6,6,5,1,3,6,4,6,4,6,NA,NA,2,6,5,3,0,2,NA,NA,3,5,6,6,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
