N,P,Avg_Return,X_1_1,Y_1_1,X_1_2,Y_1_2,X_1_3,Y_1_3,X_1_4,Y_1_4,X_1_5,Y_1_5,X_1_6,Y_1_6,X_1_7,Y_1_7,X_1_8,Y_1_8,X_1_9,Y_1_9,X_1_10,Y_1_10,X_1_11,Y_1_11,X_1_12,Y_1_12,X_1_13,Y_1_13,X_1_14,Y_1_14,X_1_15,Y_1_15,X_1_16,Y_1_16,X_1_17,Y_1_17,X_1_18,Y_1_18,X_1_19,Y_1_19,X_1_20,Y_1_20,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_23,Y_1_23,X_1_24,Y_1_24,X_1_25,Y_1_25,X_1_26,Y_1_26,X_1_27,Y_1_27,X_1_28,Y_1_28,X_1_29,Y_1_29,X_1_30,Y_1_30,X_1_31,Y_1_31,X_1_32,Y_1_32,X_1_33,Y_1_33,X_1_34,Y_1_34,X_1_35,Y_1_35,X_1_36,Y_1_36,X_1_37,Y_1_37,X_1_38,Y_1_38,X_1_39,Y_1_39,X_1_40,Y_1_40,X_1_41,Y_1_41,X_1_42,Y_1_42,X_1_4,Y_1_4,X_1_35,Y_1_35,X_1_27,Y_1_27,X_1_3,Y_1_3,X_1_44,Y_1_44,X_1_43,Y_1_43,X_1_27,Y_1_27,X_1_18,Y_1_18,X_1_52,Y_1_52,X_1_14,Y_1_14,X_1_5,Y_1_5,X_1_32,Y_1_32,X_1_1,Y_1_1,X_1_38,Y_1_38,X_1_16,Y_1_16,X_1_43,Y_1_43,X_1_46,Y_1_46,X_1_7,Y_1_7,X_1_41,Y_1_41,X_1_40,Y_1_40,X_1_31,Y_1_31,X_1_11,Y_1_11,X_1_24,Y_1_24,X_1_1,Y_1_1,X_1_12,Y_1_12,X_1_34,Y_1_34,X_1_42,Y_1_42,X_1_37,Y_1_37,X_1_42,Y_1_42,X_1_4,Y_1_4,X_1_32,Y_1_32,X_1_21,Y_1_21,X_1_2,Y_1_2,X_1_33,Y_1_33,X_1_39,Y_1_39,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_1,Y_1_1,X_1_43,Y_1_43,X_1_31,Y_1_31,X_1_21,Y_1_21,X_1_31,Y_1_31,X_1_11,Y_1_11,X_1_4,Y_1_4,X_1_18,Y_1_18,X_1_6,Y_1_6,X_1_34,Y_1_34,X_1_40,Y_1_40,X_1_13,Y_1_13
51,137.6734727,0.0006782093406,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,135.2943756,-0.0172807224,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,136.4084558,0.008234489599,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,133.6340182,-0.02033919086,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,139.5825118,0.04451331882,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,128.0096456,-0.08291057408,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,130.7273244,0.02123026541,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,123.4863198,-0.05539013792,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,119.613255,-0.03136432339,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,120.0355782,0.003530739611,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
51,112.3074318,-0.0643821318,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,111.141173,-0.01038452003,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,108.5559748,-0.02326049111,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,105.8431937,-0.02498969871,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,105.6616289,-0.001715413046,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,103.8606098,-0.01704515694,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,104.9031553,0.01003792988,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,104.2273045,-0.006442616788,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,102.8074648,-0.01362253125,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,103.7257945,0.008932519686,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,104.7715643,0.01008206109,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,104.1132929,-0.006282920701,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,104.7765908,0.006370924328,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,101.907716,-0.02738087505,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,100.6100558,-0.01273367966,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,101.1395312,0.005262648627,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
50,98.02663008,-0.03077828311,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,2,1,6,6,5,6,2,5,0,2,2,4,1,0,4,2,5,6,NA,NA,4,6,NA,NA,0,1,5,6,4,4,5,0,3,6,NA,NA,6,4,1,5,4,0,NA,NA,NA,NA,3,5,NA,NA,0,3,4,1,0,5,1,2,NA,NA,NA,NA,7,3
