N,P,Avg_Return
48,123.5769802,-0.009840960606
48,124.3432294,0.006200582078
48,124.5336,0.001531009341
48,126.7490379,0.01778988081
48,124.4075019,-0.0184737968
48,124.4539659,0.000373481987
48,124.4632164,7.432844915E-05
48,124.0957643,-0.00295229431
48,124.1083846,0.0001016975985
48,123.9037693,-0.00164868246
48,123.9409369,0.0002999720922
48,128.0105734,0.03283528901
48,124.4029934,-0.02818189075
48,122.1956867,-0.01774319614
48,119.1572781,-0.02486510527
47,119.8429861,0.005754646748
47,119.4179352,-0.003546731691
47,121.730017,0.0193612607
47,121.4996866,-0.001892141182
47,126.7145695,0.04292095777
48,123.2593117,-0.02726803867
48,125.4249403,0.01756969565
48,124.8368948,-0.004688425922
48,123.4263073,-0.01129944433
48,123.2728225,-0.001243533788
48,123.3518461,0.0006410466345
48,121.1770765,-0.01763062054
48,121.2728615,0.000790454989
48,121.6000427,0.00269789303
48,121.2296132,-0.003046294744
48,121.5473529,0.002620974326
48,121.6957615,0.001220994038
48,120.2321338,-0.01202694017
48,120.3532434,0.001007297585
48,118.022229,-0.0193681056
48,119.7972685,0.01503987423
47,121.6392652,0.01537594897
47,117.433975,-0.03457181522
47,117.7682131,0.002846178895
47,117.8477842,0.0006756587681
46,120.2157698,0.02009359402
46,119.0906884,-0.009358849754
46,117.1700092,-0.01612787124
46,115.4789646,-0.01443240109
46,115.3155321,-0.001415257802
46,116.0834145,0.006658967706
46,114.1365193,-0.01677151932
46,114.1407598,3.715287981E-05
46,111.2894842,-0.02498034482
46,108.561764,-0.02451013439
46,106.9976072,-0.01440799026
46,106.7668623,-0.002156542365
45,107.3873094,0.005811232761
45,106.5428304,-0.007863862296
45,105.5122913,-0.009672532795
45,104.220032,-0.01224747723
45,104.7528692,0.005112618218
45,103.4569981,-0.01237074555
45,103.2239756,-0.002252360695
45,103.5669882,0.003322993681
45,104.9479625,0.01333411621
45,105.6915306,0.007085112562
45,106.3413648,0.006148403252
45,105.6054769,-0.006920053183
45,105.3732977,-0.002198552326
45,104.5176173,-0.008120467514
45,104.575636,0.000555109671
45,104.7527209,0.001693366807
45,102.5472325,-0.0210542348
45,100.9635324,-0.0154436162
45,101.4179226,0.004500537357
45,100.1415604,-0.01258517364
45,101.3276172,0.0118438018
45,99.93493087,-0.01374439061
45,97.59610477,-0.02340348941
45,95.61588849,-0.02028991101
45,93.56766464,-0.02142137549
45,89.45739005,-0.04392836572
45,86.41130969,-0.03405062851
45,87.49773147,0.01257268039
45,87.06062156,-0.004995671355
45,86.10245278,-0.01100576545
45,89.47810023,0.03920500913
45,89.05615188,-0.004715660549
45,85.86585973,-0.03582337753
45,82.55871439,-0.03851525337
45,81.27937927,-0.01549606392
45,79.27474229,-0.02466353701
45,77.10615635,-0.02735531996
45,75.21976488,-0.0244648619
45,74.56412421,-0.008716335039
45,73.41766853,-0.0153754328
45,73.37142065,-0.0006299284328
45,74.98564606,0.0220007381
45,73.1900898,-0.02394533302
45,76.69201605,0.04784700031
45,74.03237978,-0.03467944121
45,73.79556965,-0.00319873727
45,75.68404671,0.02559065624
45,73.56376543,-0.02801490367
45,71.87883403,-0.02290436589
45,72.12367655,0.003406322987
45,73.37100985,0.01729436651
45,68.78672412,-0.06248088634
45,70.74677518,0.02849461267
45,72.14619915,0.01978074566
45,77.18124174,0.06978943654
45,73.43134147,-0.04858564319
45,80.12757731,0.09119043327
45,81.33899075,0.01511855814
45,86.4294521,0.06258328646
45,85.64702988,-0.009052726873
45,86.00252321,0.004150678956
45,84.83043397,-0.01362854468
45,83.60340511,-0.01446448888
46,86.220579,0.03130463279
46,83.91223902,-0.02677249454
46,85.79865217,0.02248078666
46,84.18023596,-0.01886295606
46,86.19933445,0.02398542204
46,85.88673268,-0.003626498653
46,86.60875678,0.008406701239
46,86.07751007,-0.006133868353
46,84.1429284,-0.02247487955
46,85.07280603,0.01105116795
46,87.30499462,0.0262385678
46,86.87816524,-0.004888945763
46,84.74014942,-0.02460935737
46,87.58169776,0.03353249145
46,85.57878665,-0.02286906003
46,83.8280037,-0.0204581418
46,84.68920064,0.01027338001
46,85.04985611,0.004258576854
46,84.47225359,-0.006791340335
46,88.31374058,0.04547631713
46,87.32684429,-0.01117488953
46,87.1670613,-0.001829712129
46,86.48932339,-0.00777516072
46,86.87041435,0.004406219656
46,88.61672763,0.02010250901
46,87.99963281,-0.006963638179
46,91.24844362,0.0369184588
46,89.22048486,-0.02222458475
45,88.90586859,-0.003526278365
45,89.07351463,0.001885657736
45,90.30329752,0.01380638117
45,90.82739597,0.005803757531
45,91.3949245,0.006248429009
45,91.58459101,0.002075241088
45,90.99779588,-0.006407138145
45,92.8396252,0.02024037284
45,94.43360731,0.0171692002
45,93.53958327,-0.009467223227
45,93.79337821,0.002713235821
45,96.4319356,0.02813159562
45,96.21750689,-0.002223627619
45,97.74523091,0.01587781758
45,98.76540308,0.01043705319
45,99.57314719,0.008178411489
45,100.1616716,0.005910473003
45,99.88583357,-0.002753927895
45,99.9689942,0.0008325568413
45,100.6794207,0.00710646832
45,102.7194977,0.02026309818
45,105.8011382,0.0300005415
45,109.2370258,0.03247495843
45,113.9864487,0.04347814224
45,122.5148141,0.07481911647
45,128.4690569,0.04860018596
45,126.3367971,-0.01659745804
45,122.0152497,-0.03420656158
45,118.2455188,-0.03089557128
45,116.103108,-0.01811832606
45,111.8072258,-0.03700057828
45,110.1656469,-0.01468222585
45,106.6321336,-0.03207454772
45,105.0529941,-0.01480922679
45,104.5425916,-0.00485852467
45,102.7104807,-0.01752501898
45,102.0646436,-0.006287937722
45,100.5640003,-0.01470287071
45,100.2014562,-0.003605108273
45,99.63383842,-0.00566476568
45,99.93495379,0.003022219892
45,101.5313886,0.01597473952
45,100.0892064,-0.01420429955
45,99.1237977,-0.009645482516
45,98.63640768,-0.004916982967
45,98.18670072,-0.004559239036
45,98.22569147,0.0003971083493
45,97.27933356,-0.009634525349
45,97.23566238,-0.0004489255124
45,97.30683067,0.0007319154272
45,97.38997964,0.0008545029846
45,97.87602395,0.004990701379
45,98.32681005,0.004605684602
45,98.86131817,0.005436036472
45,97.98107439,-0.008903824065
45,95.03408985,-0.03007707926
45,93.91738798,-0.01175053992
45,93.77116507,-0.00155693114
45,90.16329389,-0.03847527313
45,87.48005936,-0.02975972161
45,86.64981481,-0.009490671973
45,85.04724867,-0.01849474406
45,84.86346014,-0.002161016665
45,84.18457981,-0.007999677733
45,83.20647785,-0.01161854062
45,83.9980555,0.009513413719
45,83.74049812,-0.003066230303
46,83.01045771,-0.008717889423
46,83.89809136,0.01069303395
46,84.1795922,0.003355271181
46,84.79510472,0.007311897121
46,84.60637412,-0.002225725154
46,86.22491156,0.01913020688
47,86.20419877,-0.0002402181871
47,83.9106315,-0.02660621296
47,82.3139451,-0.01902841595
47,81.7798412,-0.006488619884
47,80.1211433,-0.02028247884
47,81.22752356,0.01380884254
47,80.91782648,-0.003812710994
47,83.04279688,0.02626084372
48,80.75953931,-0.02749495029
48,83.13809793,0.02945235497
48,87.71141551,0.05500868677
48,87.94077133,0.002614891326
48,89.11066964,0.01330325276
48,90.80746241,0.01904140972
48,93.58362771,0.03057199514
48,98.24203718,0.049778039
48,100.6686806,0.02470066215
48,105.1329268,0.04434592962
48,109.5446705,0.04196348244
48,115.7633409,0.05676835212
48,120.975595,0.04502508327
48,121.7764319,0.006619821911
48,118.0696279,-0.03043942055
48,117.9851963,-0.0007150995798
48,114.0457951,-0.03338894502
48,110.2809112,-0.03301203602
48,105.7496986,-0.04108791428
48,104.3112545,-0.01360234655
48,103.1195575,-0.01142443423
48,102.2041137,-0.008877498501
48,100.5984378,-0.01571048213
48,99.66503424,-0.009278509841
48,96.16209202,-0.03514715315
48,96.08624546,-0.000788736539
48,95.73412635,-0.003664615138
48,97.15414304,0.01483292051
48,97.19826699,0.0004541643107
48,96.40185769,-0.008193657373
48,98.07869657,0.01739425898
48,96.31699727,-0.01796209942
48,95.75081421,-0.005878329662
48,93.56476392,-0.02283061825
48,92.48830487,-0.01150496201
48,92.75060634,0.00283605023
48,93.70257726,0.01026377022
48,92.45091384,-0.01335783342
48,92.74758392,0.003208946967
48,88.10423964,-0.05006431521
48,87.9329371,-0.001944316664
48,88.86164593,0.01056155811
48,89.4858251,0.00702416853
48,87.5066603,-0.02211707603
48,84.17373104,-0.03808772099
49,86.90001626,0.03238878906
49,85.29822811,-0.01843254146
49,90.24236462,0.05796294509
49,90.501446,0.002870950632
49,91.06585639,0.006236479275
49,97.6490995,0.0722910141
49,99.5522478,0.01948966571
49,102.8329942,0.03295502051
49,103.2277765,0.003839063146
49,106.4489054,0.03120408997
49,107.9976752,0.01454942057
49,109.7065251,0.01582302432
49,108.5026652,-0.01097345777
49,109.5954371,0.01007138303
49,110.6417354,0.009546915124
49,112.0560217,0.01278257491
49,112.7369562,0.006076733148
49,114.1544025,0.01257303994
49,116.5894588,0.02133125226
49,119.3350281,0.02354903545
49,121.984392,0.02220105836
49,123.2221925,0.01014720311
49,123.7846159,0.004564303145
49,123.9236267,0.001123005246
49,118.4625137,-0.04406837577
49,118.0219222,-0.003719248727
49,115.2936413,-0.02311672928
49,115.378042,0.0007320492802
49,113.8958109,-0.01284673455
49,113.1217136,-0.006796538354
49,111.1223103,-0.01767479742
49,110.5891088,-0.004798329532
49,109.5610161,-0.009296509946
49,107.1441824,-0.02205924789
49,105.476665,-0.01556330318
49,104.5706239,-0.008589968152
49,103.9739191,-0.005706236465
49,103.5547608,-0.004031380153
49,103.7015832,0.001417824315
49,103.6625156,-0.0003767309463
49,103.2218331,-0.004251127282
49,104.5731121,0.01309101982
49,103.3046016,-0.01213036967
49,101.1409262,-0.02094461773
49,101.0542446,-0.0008570380344
49,100.7826752,-0.002687363029
49,99.64497653,-0.01128863308
49,100.2527537,0.006099426048
49,101.0974189,0.008425356992
49,101.4583915,0.003570541583
49,101.9228085,0.004577413538
49,99.45114537,-0.02425034355
49,101.361574,0.01920971937
49,102.3059637,0.00931703891
49,105.853585,0.03467658415
49,112.6151679,0.06387674914
49,112.5413497,-0.0006554909713
49,112.2217249,-0.002840065671
49,113.1315891,0.008107737099
49,112.8049556,-0.002887199969
49,113.9426527,0.01008552394
49,114.933079,0.008692322882
49,113.9298731,-0.008728609437
49,116.6784016,0.02412473985
49,116.3747871,-0.002602148021
49,118.2472667,0.01609007974
49,118.7832548,0.004532773424
49,119.4116781,0.005290504402
49,120.0794583,0.005592251358
49,123.125949,0.02537062383
49,125.0231111,0.01540830449
49,126.8505083,0.01461647456
49,130.3001637,0.02719465197
49,133.897884,0.02761101873
48,135.2226635,0.009893953939
48,135.8397145,0.004563222092
48,134.6818177,-0.008523993146
48,132.9720551,-0.01269482854
48,130.310629,-0.02001492783
48,126.7899543,-0.02701755592
48,123.3673485,-0.02699429838
48,121.3385352,-0.01644530184
48,121.1582357,-0.001485921191
48,121.6015153,0.003658683373
48,121.7176233,0.000954823514
48,122.2134597,0.004073661545
48,120.7193952,-0.01222504039
48,120.0805001,-0.005292397803
48,121.2300217,0.009572924022
48,121.7638761,0.004403648951
48,120.9801172,-0.006436711417
48,119.3339697,-0.01360676036
48,116.729887,-0.02182180572
48,116.2876349,-0.003788679125
48,117.6043378,0.011322811
48,116.6298529,-0.008286130756
48,117.5129874,0.007572113478
48,118.8763334,0.01160166233
48,119.4031368,0.004431524567
48,121.3595206,0.01638469393
48,121.9428375,0.004806519123
48,121.0777418,-0.007094272297
48,120.8254594,-0.002083639647
48,121.8672458,0.008622241938
48,124.6120799,0.02252314871
48,123.8187919,-0.006366059507
48,122.0648372,-0.01416549742
48,120.6916631,-0.0112495462
48,118.1822844,-0.02079164918
48,117.7807842,-0.003397295832
48,116.4515295,-0.01128583726
48,115.012134,-0.01236046872
49,114.0366689,-0.008481410067
49,112.2216239,-0.01591632793
49,112.2126051,-8.036636148E-05
49,108.2472738,-0.03533766337
50,108.9287787,0.00629581551
50,108.7575651,-0.001571793648
50,108.5797035,-0.001635395084
50,108.332749,-0.002274407256
50,107.5960093,-0.006800710826
50,107.9009945,0.002834539447
50,106.0831922,-0.01684694638
50,107.0342534,0.008965239138
50,105.0845605,-0.01821559762
50,103.9787031,-0.01052350011
50,101.2683806,-0.02606613085
50,98.19692447,-0.03032986363
50,97.65868664,-0.005481208653
50,98.15335955,0.005065324247
50,100.4534377,0.02343351418
50,98.67164418,-0.01773750656
50,94.40601587,-0.04323053854
50,95.09016444,0.007246874772
50,93.40558691,-0.01771558124
50,92.98328305,-0.004521184081
50,94.70469389,0.01851312175
50,94.34867164,-0.003759288389
50,99.6219428,0.05589131327
50,101.1583094,0.01542196964
50,101.8316432,0.006656238448
50,105.2919012,0.03398018439
50,107.1437623,0.01758787767
50,107.893736,0.006999695699
50,108.4175849,0.004855229267
50,110.8836394,0.02274589066
50,113.5978331,0.02447785592
50,116.693313,0.02724946238
50,118.5514208,0.01592300119
50,121.6437405,0.026084206
50,125.3473376,0.03044626119
50,127.3540349,0.01600909403
50,127.0998213,-0.001996117377
50,125.1466593,-0.01536714992
50,123.2213615,-0.01538433212
50,121.4005238,-0.01477696471
50,120.9095608,-0.004044158444
50,121.6913038,0.006465518102
50,120.2905521,-0.0115106964
50,119.5084269,-0.00650196718
50,118.4066491,-0.00921924812
50,117.0520812,-0.01143996445
50,117.8859463,0.007123881162
50,119.1568116,0.01078046445
50,117.426116,-0.01452452088
50,114.7432269,-0.0228474648
50,111.6972288,-0.02654621288
50,111.8217412,0.001114731229
50,110.7355168,-0.009713892552
50,107.6182611,-0.02815045946
50,105.3847972,-0.02075357752
50,103.2414581,-0.02033821956
50,100.9995722,-0.02171497653
50,100.5488915,-0.004462204664
50,100.1045735,-0.004418924767
50,99.74963528,-0.003545674095
50,99.48071198,-0.00269598286
50,98.45092237,-0.010351651
50,99.81231749,0.01382816016
50,101.6765327,0.01867720577
50,102.4672042,0.007776342176
50,107.535078,0.0494584965
50,110.1485804,0.02430371972
50,112.5559315,0.02185548892
50,112.1109257,-0.003953642076
50,113.9156504,0.01609767052
50,114.938366,0.00897783206
50,115.8932954,0.008308186611
50,118.2838822,0.0206274821
50,119.1811636,0.007585829462
50,120.9600875,0.01492621666
50,120.6667128,-0.002425383878
50,120.8034978,0.001133576313
50,120.1224383,-0.005637745847
50,120.6659717,0.004524827852
50,119.8320842,-0.006910709796
50,120.3350326,0.004197109714
50,120.6036634,0.002232357483
50,120.0716181,-0.004411518318
50,119.6384552,-0.003607538181
50,118.7835657,-0.007145607659
50,120.2173765,0.01207078403
50,120.1223902,-0.0007901211806
50,119.9000782,-0.001850712491
50,119.582723,-0.002646830445
50,120.347219,0.006393030428
50,122.0512268,0.01415909604
51,122.0763287,0.0002056669265
51,123.9111543,0.01503014998
51,126.3835804,0.01995321728
51,128.4943011,0.01670090891
51,130.3002485,0.01405468835
51,131.2656549,0.007409090996
51,130.3284009,-0.007140130947
51,129.4457823,-0.006772265849
51,128.1090419,-0.01032664366
51,128.4334435,0.00253223069
51,127.8584938,-0.004476635684
51,127.4352341,-0.003310375924
51,127.8344354,0.003132582291
51,127.4179014,-0.003258386518
51,127.9438986,0.004128126419
51,128.604502,0.00516322667
51,129.0785885,0.003686391169
51,129.2087898,0.001008697738
51,126.4045061,-0.02170350558
51,125.9877981,-0.003296622641
51,124.7143702,-0.01010754938
51,123.2611121,-0.0116526918
52,120.6847871,-0.02090136093
52,119.8002757,-0.007329104743
52,119.0605248,-0.006174867721
52,119.0288328,-0.0002661844433
52,117.8554702,-0.009857801296
52,119.5576559,0.01444299301
52,119.4095262,-0.001238981151
52,120.3636127,0.007990036632
52,121.7516932,0.01153239331
52,121.8351782,0.0006856987194
52,122.5547283,0.005905930408
52,122.4707115,-0.0006855450178
52,122.3660211,-0.0008548197195
52,120.9912966,-0.01123452865
52,120.8951941,-0.0007942926696
52,121.8854745,0.008191230527
52,121.0790429,-0.006616305527
52,120.2117464,-0.007163060866
52,119.9560839,-0.002126767637
52,119.806674,-0.001245538795
52,120.3660929,0.004669346526
52,122.088819,0.01431238704
52,120.7170437,-0.01123587982
52,121.8610243,0.009476546298
52,121.7316156,-0.001061936536
52,121.8632862,0.001081645949
52,119.4616178,-0.01970789074
52,117.2891972,-0.01818509316
52,116.125616,-0.009920616798
52,115.5143842,-0.005263539902
52,115.3555605,-0.001374925943
52,116.3677805,0.008774783418
52,117.6206276,0.01076627116
52,118.5765494,0.008127161007
52,116.704149,-0.01579064677
52,117.7129118,0.008643761807
52,117.4128655,-0.002548966727
52,116.7635486,-0.005530202743
53,116.7376846,-0.0002215075073
53,116.4077627,-0.00282618108
53,117.0531725,0.005544387324
53,116.9081009,-0.001239365015
53,117.7142641,0.006895700784
53,117.9039707,0.001611585224
52,117.6518188,-0.00213862072
51,117.4358954,-0.001835275091
51,116.6631645,-0.006580022587
51,117.5214942,0.007357332247
51,117.150076,-0.003160428085
51,118.6215266,0.01256038946
51,116.6058698,-0.01699233529
51,118.1943707,0.0136228212
51,118.3082875,0.0009638084847
51,118.814262,0.004276746448
51,119.5306391,0.006029386798
51,119.506782,-0.0001995904735
51,117.6096029,-0.0158750745
51,117.4228551,-0.001587862271
51,118.4432418,0.008689847536
51,116.5286312,-0.01616479334
51,116.205357,-0.002774204352
51,115.695396,-0.004388446332
51,114.3940846,-0.0112477377
51,112.9429217,-0.01268564633
51,114.356192,0.01251313814
51,114.2808773,-0.0006585982641
51,114.0545613,-0.001980348721
51,113.0767433,-0.008573246944
51,111.9230982,-0.01020232047
51,111.6642023,-0.002313158993
51,113.2924078,0.01458126675
51,113.4843759,0.00169444795
51,113.6013432,0.001030690728
51,111.7048047,-0.01669468357
51,109.8841063,-0.01629919518
51,108.6162556,-0.01153807164
51,109.4315869,0.007506531703
51,107.9762091,-0.01329943103
51,106.9237144,-0.009747468435
51,107.6220934,0.00653156339
51,107.7582569,0.00126519976
51,109.3442247,0.01471783159
51,108.2240482,-0.01024449646
51,109.0184051,0.00733992931
51,109.3968692,0.003471561945
51,106.8666556,-0.02312875747
51,108.9827351,0.01980112031
51,108.6129038,-0.003393485346
51,109.9409752,0.01222756615
51,112.1197918,0.0198180576
51,112.7614043,0.005722562658
51,115.876727,0.02762756202
51,116.8961319,0.008797322254
51,122.180027,0.04520162406
51,124.6024587,0.01982674093
51,126.9726552,0.01902206819
51,130.2926773,0.02614753665
51,131.0330812,0.005682620769
51,130.1829877,-0.006487625305
51,129.0721223,-0.008533107216
52,126.8625976,-0.01711852727
52,125.7874894,-0.008474587945
52,125.5232053,-0.00210103633
52,124.8416441,-0.005429762627
52,125.0067754,0.001322725915
52,126.2117921,0.009639611228
52,126.9653394,0.005970498569
52,124.5538178,-0.01899354295
52,124.4964342,-0.000460713144
52,124.0640949,-0.003472704352
52,123.0204319,-0.008412288815
52,125.3272117,0.01875119255
53,126.1474492,0.006544767699
52,123.7108286,-0.01931565497
52,123.8338977,0.0009948131448
52,124.8194674,0.007958803201
52,122.3805572,-0.01953950121
52,121.4749769,-0.007399707793
52,121.4755659,4.849308217E-06
51,118.6046276,-0.02363387485
51,115.2497348,-0.02828635692
51,112.6905871,-0.02220523748
51,109.8526233,-0.02518368104
51,108.1511145,-0.01548901297
51,106.9059333,-0.01151334616
51,106.5906916,-0.002948776776
51,105.5246954,-0.01000083732
51,104.8912582,-0.00600273894
51,105.0979165,0.001970214675
51,104.1618679,-0.00890644276
51,104.6119408,0.004320898628
51,103.968241,-0.006153215301
51,102.3546664,-0.01551988021
51,102.7069469,0.003441762844
51,102.5509543,-0.001518812606
51,100.6545759,-0.01849205987
51,100.8116396,0.001560423408
51,100.8763032,0.0006414300547
51,100.3371211,-0.005344983657
51,102.609733,0.02264976255
51,102.8634269,0.002472415857
51,103.938135,0.01044791218
51,107.0736389,0.03016702075
51,109.055733,0.01851150472
51,109.370605,0.00288725756
51,111.3541325,0.01813583726
51,112.4496452,0.009838095914
51,114.0788789,0.0144885627
51,114.8734238,0.006964873101
51,115.7143378,0.007320352803
51,115.9887754,0.002371681905
51,118.1042403,0.01823853139
51,117.6009091,-0.004261754144
51,116.9573019,-0.005472807859
51,114.680309,-0.01946858293
51,112.7749838,-0.01661423167
51,111.2823801,-0.01323523727
51,111.3256849,0.0003891438681
51,109.5561892,-0.01589476601
51,108.0218173,-0.01400534251
51,105.7995767,-0.02057214611
51,106.2853814,0.004591745855
51,105.7449897,-0.005084346887
51,105.3474744,-0.00375918819
51,105.6147444,0.002537032965
51,106.0687114,0.004298329757
50,106.5006544,0.004072294103
50,109.2008723,0.02535400357
50,111.4115212,0.02024387556
50,112.8379116,0.01280289854
50,114.9393763,0.01862374683
50,114.0672258,-0.007587917443
50,116.4452078,0.02084719758
50,116.7338999,0.002479209347
50,118.9643983,0.0191075467
50,119.3818277,0.003508860166
50,119.7227385,0.002855633331
50,118.8419631,-0.007356792832
50,116.7512086,-0.01759272951
50,117.360852,0.005221731105
50,116.9901373,-0.003158759739
50,117.3200848,0.002820302241
50,114.825343,-0.02126440496
50,113.0399512,-0.01554876083
50,112.8678494,-0.001522486553
50,112.8563229,-0.0001021235805
50,112.2390289,-0.00546973338
50,111.5395402,-0.006232134305
50,109.3210089,-0.01989008852
50,109.6375097,0.00289515016
50,108.6411461,-0.009087798432
50,109.1110245,0.004325050326
50,110.754868,0.01506578724
50,110.3660545,-0.003510576322
50,109.8833102,-0.004374029305
50,110.3876568,0.004589837774
50,110.113526,-0.002483346267
50,109.3287895,-0.007126613048
50,109.3216572,-6.523682986E-05
50,109.6468418,0.002974566387
50,107.6878253,-0.01786660147
50,108.008673,0.002979423444
50,106.6858162,-0.01224768986
51,107.6721929,0.009245621799
51,108.0363668,0.003382246208
51,106.8614031,-0.01087563153
51,106.0406897,-0.007680166673
51,103.2742984,-0.02608801691
51,100.1231661,-0.03051226084
51,101.2123566,0.01087850714
51,101.9681487,0.007467389607
51,100.8284158,-0.01117734231
51,101.2170276,0.003854188555
51,102.3602659,0.01129492108
51,104.4266996,0.02018784951
51,105.7051589,0.01224264838
51,105.1955673,-0.004820877526
51,106.3794098,0.01125372999
51,106.5810314,0.001895306138
51,107.2733053,0.006495282839
51,109.7692382,0.02326704609
51,112.1096651,0.02132133675
51,111.7660338,-0.003065135945
51,109.8848907,-0.01683108009
51,110.1918661,0.002793609142
51,109.7095614,-0.004376954458
51,109.7322452,0.0002067631355
51,107.832238,-0.01731494002
51,105.5404498,-0.02125327472
51,104.6517829,-0.00842015471
51,102.5070698,-0.02049380426
51,102.0033821,-0.004913686912
51,100.5474884,-0.01427299474
51,99.44105929,-0.01100404492
51,99.08590233,-0.003571532305
51,97.84934943,-0.01247960484
51,96.70309188,-0.01171451371
51,95.36054766,-0.01388315715
51,96.6184328,0.01319083384
51,96.14493029,-0.004900747193
51,96.84067124,0.007236376877
50,94.80573333,-0.02101325693
50,95.36400734,0.005888610162
50,96.12957531,0.008027850292
50,95.6548897,-0.004937976811
50,94.46548233,-0.01243436037
50,92.20942929,-0.02388230049
50,89.87154668,-0.02535405138
50,93.57568716,0.04121594223
50,93.7464499,0.001824862218
50,93.54656562,-0.002132179672
50,92.16115121,-0.01480989074
49,94.18936085,0.02200720824
49,95.28209043,0.01160141195
49,92.96045562,-0.02436590969
49,94.63861358,0.01805238534
49,94.20308884,-0.004601977267
49,96.75658766,0.02710631741
49,98.94994569,0.02266882374
49,103.2952703,0.04391437126
49,104.8024405,0.01459089257
49,104.3620606,-0.004202000304
49,104.5047834,0.001367573139
49,104.6904688,0.001776812759
49,105.7673616,0.01028644512
49,106.498975,0.006917194395
49,107.8545566,0.01272858846
49,107.6320795,-0.002062751003
49,109.1664358,0.01425556674
49,111.3659454,0.02014822157
49,112.3629435,0.008952451029
49,112.3533807,-8.510668564E-05
49,110.5926814,-0.01567108413
49,110.6169228,0.000219195222
49,109.9403539,-0.00611632379
49,109.5643622,-0.003419960751
49,108.8579271,-0.006447671734
49,109.0206199,0.001494541826
49,109.0146908,-5.43849949E-05
49,107.1990658,-0.01665486549
49,105.6996523,-0.01398718763
49,104.9541512,-0.007053014307
49,104.4765391,-0.004550673242
49,101.5587891,-0.0279273225
49,102.2451274,0.006758039226
49,103.4031786,0.01132622431
49,103.2262107,-0.001711436442
49,105.5769504,0.02277270188
49,104.2851614,-0.01223552137
49,103.4181837,-0.008313528645
49,102.8925401,-0.005082699686
49,103.7732191,0.00855921125
49,104.0811738,0.002967574039
49,103.0643524,-0.009769504064
48,102.6504812,-0.004015658148
48,100.9412674,-0.01665081121
48,98.62269579,-0.02296951136
48,98.52724385,-0.0009678496439
48,98.32930026,-0.002009023912
48,97.53306967,-0.008097592347
48,98.27098504,0.007565796626
48,97.35187039,-0.009352858797
48,98.04511129,0.007120981763
48,98.87123961,0.008426002184
48,99.20530076,0.003378749474
48,97.53766103,-0.01680998606
48,97.91529811,0.003871705255
48,97.45356323,-0.004715656212
49,96.9530186,-0.005136237255
49,96.19198107,-0.007849549619
49,95.54171407,-0.006760095798
49,95.03477624,-0.005305931916
49,94.95579815,-0.0008310440696
50,94.97595346,0.0002122598943
50,95.40231916,0.004489196318
50,96.74461973,0.01406989459
50,96.49533158,-0.002576764975
50,95.71935975,-0.008041547969
50,95.47552894,-0.002547351005
50,95.24101504,-0.002456272306
50,94.6441459,-0.006266933879
50,95.16353658,0.00548782677
50,95.02986412,-0.001404660443
51,93.29841954,-0.01822000483
51,93.79768819,0.005351308796
51,96.47430148,0.0285360262
51,95.36095238,-0.01154036962
51,94.37858902,-0.01030152633
51,95.85791752,0.01567440791
51,97.40905281,0.01618160848
51,98.93698408,0.01568572141
51,100.3074634,0.01385204299
51,101.982691,0.01670092676
51,103.0069143,0.01004310918
51,103.7322295,0.00704142254
51,104.5657273,0.008035089804
51,105.0823429,0.00494058273
51,106.4499235,0.0130143707
51,102.8379771,-0.03393094418
51,100.5648495,-0.02210397045
51,99.20269839,-0.01354500213
51,99.36903251,0.001676709641
51,98.54407865,-0.008301921081
51,98.43492103,-0.00110770348
51,97.94699239,-0.00495686526
51,98.17326853,0.00231018981
51,97.92358001,-0.002543345355
51,99.45899665,0.01567974375
51,99.12717946,-0.003336220911
51,98.45514638,-0.006779503769
51,100.9634982,0.02547710234
51,99.51005342,-0.01439574525
51,99.96930373,0.004615114723
51,100.5120855,0.005429484132
50,100.8238325,0.003101587655
50,99.04361303,-0.01765673303
50,98.88400146,-0.001611528139
50,99.11340038,0.002319878977
50,99.73815233,0.006303405481
50,98.89631807,-0.00844044366
50,98.80532741,-0.0009200611193
50,98.83062622,0.0002560470175
50,98.26989111,-0.005673697907
50,97.10184833,-0.0118860697
50,95.80329027,-0.01337315493
50,95.56632065,-0.002473501911
50,95.01101679,-0.00581066483
50,93.84296686,-0.01229383676
50,95.22641922,0.01474220609
50,94.63528132,-0.006207708939
50,93.32309212,-0.01386575056
50,93.48811809,0.001768329413
50,92.35578582,-0.01211204467
50,91.72932279,-0.006783148751
50,89.29677751,-0.02651873144
50,91.78229627,0.02783436121
50,92.72807465,0.01030458396
50,93.77425347,0.01128222297
50,92.61092768,-0.01240559899
50,92.89509878,0.003068440243
50,92.21250263,-0.00734803188
50,94.29587809,0.02259319938
50,100.6330017,0.06720467251
50,101.2169116,0.005802369555
50,102.4739243,0.01241899915
50,103.6794711,0.01176442512
50,103.9482974,0.002592859608
50,105.0987442,0.01106749077
50,105.8621724,0.007263913549
51,105.6380378,-0.00211723105
51,106.4083217,0.007291729176
51,106.9526297,0.005115276829
51,106.9302678,-0.0002090822159
51,106.0180686,-0.008530786442
51,106.7934455,0.007313630172
51,106.6911651,-0.0009577405308
51,105.9368186,-0.007070374338
51,106.3464055,0.003866331453
52,105.1272079,-0.01146439885
52,103.1028139,-0.01925661278
52,103.2667199,0.001589732976
52,103.014054,-0.002446731243
52,100.8176652,-0.02132125329
